index,name,url
1535,立创开源 | CSPS接口服务器电源转接板,/gaalxy/server_psu_convertor
1536,【开源】ElectronBot_0603_xfs,/wang007/electronbot3333_all0603
1537,#第七届立创电赛#可拓展usb电流表,/q3a1z1/usb-dian-l
1538,"CH341A编程器，支持5V,3.3V.1.8V电压切换2",/biannually/CH341Abian-cheng-qi-zhi-chi-5V-3-1.8
1539,XL4005 铝基板,/etberzin/xl4005-lv-ji-ban
1540,st-linkv3mods-转接板,/maos/st-linkv3mods-zhuan-jie-ban
1541,#第七届立创电赛#N32G430闹钟,/wsj00/n32g430
1542,arduboy游戏机,/arduinoDDS/My8s4RGbvhfzclWYU7Vcrt0cws8lBhR1
1543,#第七届立创电赛#基于国民N32G430的姿态显示,/liaobo1971/ji-yu-guo-
1544,#第七届立创电赛#温湿度警报,/theniedada/wen-shi-du
1545,芯邦2199E方案,/biannually/xin-bang-2199Efang-an
1546,#第七届立创电赛#USB电流表,/lcds/usb-dian-l_transfer_transfer_transfer_transfer
1547,5V 太阳能充电板,/zeroking/tai-yang-nen-chong-dian
1548,【第七届立创电赛】Chrome小恐龙掌机,/robank/xun-lian
1549,ESP自动下载模块（集成CH343P和CH340K）（已验证）,/babala_ljj/ESPji-lie-zi-dong-xia-zai-mu-kua
1550,ESP32-S3 4.3寸电子相框(FPC4301MS),/fanhuacloud/fpc4301ms
1551,Cube-445_便携心电检测,/an_ye/cube-445_-bian-xie-xin-dian-jian-ce
1552,ESP32开发板兼锂电池充电板,/adan/esp32_-ce-shi-kai-fa-ban
1553,stm32f103c6t6最小系统板,/zeroking/stm32f103c6t6-zui-xiao-xi-tong-ban
1554,#第七届立创电赛#USB功率计,/projectber/usb-dian-l
1555,【训练营】无刷电机驱动器,/Weishui_Changan/c823346549c743e28e3bd569055a2631
1556,【训练营官方案例】 基于N32G430的实时姿态显示,/limengmeng12345/ji-chu-ying-usb-gong-lv-ji
1557,GD32E230c8t6最小系统板,/arcayi/gd32e230c8t6-zui-xiao-xi-tong-ban-_2022-08-10_12-06-52
1558,奇光板lite【基于涂鸦智能】,/knyin/tu-ya-qi-guang-ban-kong-zhi-ban
1559,【亚特联】万能红外遥控器,/hao_hui/ya-te-lian-hong-wai
1560,LED8x16 点阵,/etberzin/led8x16
1561,可变可调电阻,/xiaocc22/ke-bian-ke-diao-dian-zu
1562,基于CircuitPython编程的电路板,/welbur/CPG-RP2040
1563,T12 Project,/chdilo/t12-project
1564,随身WIFI的USB拓展,/zy143l/ufi_hub_lite_share
1565,智能离线语音空调风扇等万能红外遥控器6元芯片方案,/yy5555444/zhi-nen-li-xian-yu-yin-kong-diao-wan-nen-hong-wai-yao-kong-qi-6-yuan-xin-pian-fang-an
1566,N32G430C8L7核心板,/vacurge/342d549529364d0d9e5e4c03b20e2320
1567,STLINK,/oldtreee/stlink
1568,【训练营】DIY听话的四足机器狗,/sant/robot-dog
1569,Allwinner-D1s,/oldtreee/allwinner-d1s
1570,AT8870直流电机驱动器-开源工程,/Weishui_Changan/kfmO40LV4RBTA1A0qpOXJkRrLjBBdHHr
1571,5V接近开关,/xiaocc22/d7e48cf97f704463896b3339f2dc5c68
1572,STM32F103最小系统,/lengyuefeng/stm32f103-zui-xiao-xi-tong
1573,【训练营】小小狗勾,/andrewkiki/xiao-xiao-gou-gou
1574,【训练营】基于华为鸿蒙Hi3861模块的机器狗,/wo_wo/ji-yu-hua-wei-hong-menghi3861-mu-kuai-di-ji-qi-gou
1575,【训练营】机械狗.,/xixi11/ji-xie-gou
1576,TPS54360直流降压模块,/pcbxgy/sch_tps54360-zhi-liu-jiang-ya-mo-kuai-_2022-07-12
1577,USB电源转笔记本升压充电模块（支持快充协议）,/dingcheng/usb-zhuan-bi-ji-ben-sheng-ya-chong-dian-mo-kuai
1578,SX1308_正负电源,/javahou/sx1308_-zheng-fu-dian-yuan
1579,【训练营】机器大舔狗,/worrier/ji-qi-tai-tian-gou
1580,STM32G0B1VE系列 核心板版,/Aknice/918bda72fe8e47a3a8352f36fbe69d07
1581,【立创训练营】基于hi3861的鸿蒙四足仿生机器狗,/jiake/li-chuang-xun-lian-ying-zhi-neng-gou-zi
1582,一把LOGO尺子，记得看看星空,/Tom_13/Gtvro7T616MzjwAZh79HQ5QrIju1RyS9
1583,【训练营】长了机械臂的瓦无力,/XINYI/yi-zhi-xiu-gou
1584,PlotClock,/william-zhang/robodog
1585,【训练营】环保版小贱钟,/ccc7/yitiaotuidog
1586,【训练营】仿生机器狗,/lexus-lei/dogdogdog
1587,【训练营】一条狗腿,/beancurdlove/yi-tiao-gou-tui
1588,基于海思HI3861模组拓展的四足仿生机械狗,/ly13967/si-zu-ji-xiecheems
1589,【训练营】仿生机器狗,/john-wick/fang-sheng-ji-qi-gou
1590,【训练营】Servo机器狗,/samguns/servo-ji-qi-gou
1591,【训练营】小贱钟DIY,/systemcl/xiao-jian-zhong_diy
1592,【训练营】机器狗腿,/lyu4662/ji-qi-gou-tui
1593,【训练营】小小贱钟,/electgc/xiao-xiao-jian-zhong
1594,【训练营】像一只狗,/ericrain/xiang-yi-zhi-gou
1595,【训练营】舵机驱动的仿生机器狗,/hnb1m2n/liang-tiao-tui-di-gou
1596,【训练营】疯癫四不像,/broadbackup/fang-sheng-ji-qi-gou-she-ji
1597,【训练营】仿生狗设计,/wxb0301/fang-sheng-gou-she-ji
1598,【训练营】传智教育Hi3861 蹬腿的狗,/czh11000/kuai-zou-di-xiu-gou
1599,【训练营】姜丫狗蛋,/mei-you-tuan-dui-di-tuan-dui/jiang-ya-gou-dan
1600,无刷电机驱动-通用版,/lsq2715833252/wu-shua-dian-ji-gong-shuai-ban
1601,【ESP32C3】迷你开发板,/aris.95/esp32c3
1602,【训练营】简易机械狗,/zengshuaishuai/jian-yi-ji-xie-gou
1603,42闭环步进,/Weishui_Changan/e46b3d174e2a4fcf9087f0442f2f23ec
1604,ALLwinner-f1c100s,/oldtreee/allwinner-f1c100s
1605,天问51-MINI V1.0,/dcdq123/tian-wen-51-mini-v1-0
1606,【训练营】dogdogdog,/gnosis/adog
1607,STC89C52RC 迷你系统板,/aris.95/uyk-stc89c52rc-core
1608,CH32V103-Core,/hansdog/ch32v103-core
1609,MP2315_12V转5V,/323380cc/mp2315_12v-zhuan-5v
1610,USB集线器,/15653072438poiu/dd0a6afb22ca44b59ca6084731c6a4de
1611,【CW32】CW无刷电机驱动,/lsq2715833252/cw-wu-shua-dian-ji-qu-dong
1612,【CW32】基于CW32的无刷电机航模控制系统,/andylauren/cw32_flying_controler
1613,立创训练营炫彩旋转摆台,/ym2021/li-chuang-xun-lian-ying-xuan-cai-xuan-zhuan-bai-tai
1614,核心板3.0,/lengyuefeng/he-xin-ban-3-0
1615,基于CW32开发板+无刷电机驱动板,/yt17/wu-shua-dian-ji-gong-lv-ban
1616,电平灯,/testdemo/dian-ping-deng
1617,基于STM32F1的四轴3D打印机控制板,/baobaoa/0500cac941b5481bb4263e209a5e4e69
1618,65W_charger,/bestdesign/65w_charger
1619,遥控小车,/12345VVA/New-Project_20210620174553
1620,树莓派Raspberry Pi pico开发板,/DINGCHENG/zYTSu9RFhcxR7tQ6Is4aWk6J24HDPf5B
1621,【CW32】PWM风扇调速器,/antonio/pwm-feng-shan-diao-su-qi
1622,CH340N转串口,/323380cc/ch340n-zhuan-chuan-kou
1623,BGT60地板,/GaAs/6baac397ce5a4c518cad42ba43c0a135
1624,基于DRV8301与STM32F4的FOC驱器四层板,/wshstudy/ji-yu-DRV8301yu-STM32F4de-FOCqu-
1625,RA-瑞萨R7小台灯,/fan666666/ra-rui-sa-xly
1626,esp32开发板wroom_32D_zgf_20220427,/zgf-tony/esp32-kai-fa-ban-wroom_32d_zgf_20220427
1627,锂电池充电1,/futern/li-dian-chi-chong-dian-1
1628,快充充电宝主板-online,/liuyuhe/YmF2cisISGKglfTH8lzRbJNF3xb9YT80
1629,IP6538,/GQ1060/a94a77ea374448a0ae461fc2f532217c
1630,基于CH224K的PD 快充头 转接输出,/chenhlin/pd-kuai-chong-tou-zhuan-jie-shu-chu
1631,全志V3X,/lengyuefeng/WjDpq0716tOAOC5GcuP36QcSxHj5hdwI
1632,GD32L233-DEMO1,/wadeRen/546f22622c1a49ad913cce0f88d0e932
1633,ZL401_核心板,/DevelopLink_1/B0uW645ENgMJgTP21TLI0Wdx5YYofvSH_transfer
1634,无线串口V1.0,/shengxia/wu-xian-chuan-kou-V1
1635,0.98 OLED,/street_LC/yRBFzeKHdWMNRgh5Oew6C5CvbyC09Sy4
1636,雪融融挂件（冰墩墩同款大小）,/Jin_Haoran/xue-rong-rong-gua-jian-bing-dun-
1637,EFM8LB1 Base,/puzihao2018/VVlZlf8OkS0ILMZ0MOjGVLxOY1gq0UmJ
1638,LDO_board,/Aweie/SFI2Njow6albMNy1wrlRy3rYt78lQyik
1639,M2 1216无线网卡转NGFF/M2 e-Key,/zhao1999250/e8DR7deHSAP5JNyPOiUMpNvUaOf02Vs0
1640,Stlink v2,/leilongfei/Stlink-v2
1641,中科微ATGM332D-5N31验证板（四层）,/FanHuaCloud/5n31-4-ceng
1642,ESP32-AI语音助手,/gbn2333/esp32-ink-screen-clock
1643,基于中颖SH367010B 7-10串 30A 锂电池保护板,/hmtang/schematic1
1644,基于立创·梁山派的智能小车设计,/mcsy/smart_car
1645,常熟理工学院电赛校内赛作品,/maxingyao/new-project_2024-05-23_18-41-59
1646,VS-S100D低成本的智能语音控制小夜灯方案,/sunsilicon/vs-s100d
1647,半高PCIe挡板,/eorof/half-height-pcie-bracket
1648,ESP32 墨水屏天气闹钟第二版,/ladeng/esp32-ink-screen-weather-alarm-clock-second-edition
1649,WLED控制器,/siplace/wled-development-board
1650,ESP32掌上相机,/fourteenzzh37/esp32-handheld-camera
1651,350ps快速边沿发生器,/xljxlj/350ps-kuai-su-bian-yan-fa-sheng-qi
1652,嘉立创离线烧写器,/vdvc/jia-li-chuang-li-xian-shao-xie-qi
1653,ESP32-C3 485设备模块,/z-xq/esp32-c3
1654,TC3X7_BTB核心板,/xljxlj/tc3x7_btb-he-xin-ban
1655,n20电机小手电v2,/kurachan/n20-shou-dian-v2
1656,步进电机闭环驱动板,/zzz_-z/bu-jin-dian-ji-bi-huan-qu-dong-ban
1657,FP7125降压LED驱动,/x2238379385/fp7125-jiang-ya-led-qu-dong
1658,2.4G八通道遥控_充电版,/mlm520/2-4g-ba-tong-dao-yao-kong-_-chong-dian-ban
1659,基于ESP-WROOM-32的多功能桌面时钟,/fireflyluo/multi-function-esp-wroom-32-base
1660,Bicycle light system_Tail_0.1,/wwwxxb/bicyclelightsystemtail01
1661,esp32 esphome 433遥控,/gutao3800cc/esp32-camera
1662,STM32F407VET6扩展板V1.0,/ayong36/stm32f407vgt6-expansion-board-v1
1663,ESP32S3视觉及语音交互AI助手,/jasonyang17/esp32s3-visual-and-voice-interac
1664,PCIE转6口SATA扩展卡-ASM1166,/qsszbsc/pcie-to-6-sata-expansion-cards
1665,H750_2.4寸LCD_8080拓展板,/dingyi1215/h75024-inch-lcd8080-expansion-bo
1666,RK3399底板,/fanghaoling/rk3399-di-ban
1667,stm32四轴飞行器,/ming444/32-fei-xing-qi
1668,STC智能小车,/laobainb/stc-smart-car
1669,GD32E230智能加湿器,/jasonyang17/gd32e230-jia-shi-qi
1670,STM32F411CEU6自带DAPLINK的最小系统板,/hutotda/stm32f411ceu6
1671,CV小键盘,/yc15302549715/3jian-cv-xiao-jian-pan-_ch552g
1672,尚且能用的stm32遥控,/ming444/32-yao-kong
1673,STC32G核心板,/ball_lightning/stc32g-core-board
1674,USB-LED灯,/zlkeda/usb-led-lamp
1675,ESP32热成像仪,/limited/esp32-thermal-imager
1676,STC32G12K128-LQFP64最小系统-核心板,/jlllllc/stc32g12k128-lqfp48-minimum-syst
1677,罗技G913/G915（TKL）移植(已验证),/k1509446992/g913_87
1678,KeyBox-RP2040,/jasonyang17/keybox-rp2040v1
1679,基于esp32-c3的多合一台灯控制器,/silas3082/esp32
1680,基于esp32和xbox手柄的气垫船,/lidapiao/esp32-internet-of-things
1681,基于SL2.1A的4口USB2.0-HUB,/wuguangda1997/ji-yu-sl2-1a-de-4-kou-usb-hub
1682,融合快充协议的大功率拓展坞,/liuduo2001/quick-power-hub
1683,ESP32蓝牙遥控车,/ayong36/esp32-bluetooth-remote-control-c
1684,基于ESP32的RFID门禁ID卡设计,/lennone/design-of-rfid-access-control-id
1685,9V电池(法拉电容),/qiushenghua/9v-dian-chi-fa-la-dian-rong
1686,基于ESP32C6的物联网开发板,/mtmn9/esp32c6-based-iot-development-bo
1687,OTL准互补功放,/lian103795/otl
1688,基于CH552的电脑性能检测屏幕,/ly0630/ch552-duo-gong-neng-kai-fa-ban
1689,基于DHT11与 STC89C52 的半导体车间温湿度控制仪,/bisen/ji-yu-51-dan-pian-ji-de-ban-dao-ti-che-jian-wen-shi-du-kong-zhi-qi-mo-xing
1690,ESP32S3_OLED屏幕板,/mofa1hao/esp32s3oled-screen-board
1691,STM32F103C8T6开发板,/tsl0922/stm32f103c8t6
1692,基于esp32的home assistant遥控器,/fxue/esp32-mqtt-data-display
1693,2.5G网管交换机,/mlpzaq9998/2-5g-wang-guan-jiao-huan-ji
1694,基于立创·梁山派的简单蓝牙小车设计,/liuwxx/qu-dong-ban-02
1695,桌面风扇 焊锡排风扇,/djxzxf/ne555pwm
1696,12VO转ATX24,/gooldot/12voatx_2024-08-12
1697,基于 ESP32 的桌面时钟,/clistery/esp32-based-switch
1698,STM32F407ZGT6配合核心板开发板,/kongyouxether/stm32f407zgt6-pei-he-he-xin-ban-kai-fa-ban
1699,ESP32-S3 HUB75E 控制器,/zdfwyh1688/esp32-s3hub75e-controller
1700,AGM32VF103_QFP48,/michey98/agm32vf103_qfn48
1701,第九届立创电赛 电子桌面摆件,/yuexiafengqi/altium_-zhuo-mian-wen-shi-du-bai-jian-_2024-07-05
1702,罗技G913原理图&魔改（已通过验证）,/xenon20488/luo-ji-g913-yuan-ban
1703,ELRS双子座高频头,/prclimb/open_elrs_jr_holyhi
1704,ESP8266_UNO V1.0,/liubin001/esp8266-ban-_2024-08-22_21-29-19
1705,DC转接,/lilinling/dc-zhuan-jie
1706,基于STM32的温湿度时钟,/srthriuyk/temperature-and-humidity-clock-b
1707,ConLock寝室智能指纹锁,/fazhe5/conlock
1708,基于ESP32-S3的C19掌机（适配GBC外壳）,/morinaka/esp32-gbc-you-xi-ji
1709,2024常熟理工学院电赛校内赛——循迹小车,/l-z-r/2024-changshu-institute-of-techn
1710,南邮电院2024年STM32最小系统板扩展板,/labman_printer/eoast_stm32
1711,STC32平衡车,/liulizhaoxuan/stc32-balance-car
1712,小电宝（基于IP5407）,/pker/xiao-dian-bao
1713,多路同向加法/减法器,/woshiciji/duo-lu-jia-fa-jian-fa-qi
1714,基于ESP32-WROOM-32UE-N4检测器,/djordje/esp32-wroom-32ue-n4
1715,拓竹A1Mini补光灯,/alben/tuo-zhu-a1mini-bu-guang-deng
1716,stm32f103c8t6最小系统板,/pker/zui-xiao-c8t6
1717,适用于UltraLink的接口隔离板,/bnotb/interface-isolation-board-for-ul
1718,一拖六分电板,/sl8620/yi-tuo-liu-fen-dian-ban
1719,SmartKnob智能旋钮,/fly2020pig/smartknob-smart-knob-v2
1720,[wch-link]最新超迷你下载器,/fc_404/wch-link-v1
1721,三伏太阳能充电模块,/tiuyt586/sun
1722,【STM32】GameToy游戏机ver1.0,/mksss/stm32gametoy-game-machine-ver10
1723,[已验证]EV2400-经济型 基于MSP430F5529,/yizhidianzi/ev2400_cheap
1724,面包板转接板-ov7670-Camera,/daocaovip/mian-bao-ban-zhuan-jie-ban-ov7670camera
1725,福建师范大学校园地图NFC卡,/khoo/xiao-yuan-di-tu-nfc-ka
1726,TKeyboard87_v3,/joye_wang/tkeyboard87_v3
1727,全志H3底板,/windskys/h3-core
1728,不熄灭的文明之光-钢铁侠永恒之光摆件,/520world/ji-bu-xi-mie-de-guang-ao-te-zhi-fu-yong-heng-zhi-guang-bai-jian
1729,Type-C SWD VCP USB 一线通 ST-LINK,/duanyll/stlink-sbu
1730,手残的小偽Dell服务器电源修改版,/oneallin/dell-fu-wu-qi-dian-yuan-zhi-neng-qu-dian-he
1731,复刻我的世界大宝剑-太阳能及超级电容版本,/520world/wo-de-shi-jie-da-bao-jian
1732,简易单片机供电模块,/u202213836/simple-power-supply-module-for-mcu
1733,STM32F103VET6核心板,/m4um4um4u/stm32f103vet6-core-board
1734,WindowsHello指纹模块,/kiritro/windows-hello-zhi-wen-mo-kuai-zhuan-jie-ban
1735,蓝牙转mqtt网关,/jasonyang17/lan-ya-zhuan-mqtt-wang-guan
1736,AI Flowerpot-基于大模型的拟人表情交互花盆,/jasonyang17/flowerpot
1737,KeyBox-ESP32C3_V1,/jasonyang17/esp32c3-zui-xiao-xi-tong-ban-v1
1738,宽带VGA及控制板,/woshiciji/kuan-dai-vga
1739,ESP32-S3 HUB75E 控制器,/zdfandwyh/esp32-s3hub75e-controller
1740,全志H3,/wmf2005/quanzhi-h3-baseplate
1741,USB2.0拓展坞(3*USB+2*UART+1*STlink),/tyy47/usb2-0-tuo-zhan-wu-2-usb-1-2-54usb-2-uart-1-stlink
1742,BLDC桌面风扇,/blackblock/bldc-desk-fan
1743,线性磁轴键盘-寒梅,/yaoshan-ju-shi/han-mei
1744,MorseLink --- CW电键转接器,/jabal/dian-jian-zhuan-jie-qi-_ch552g
1745,[全球首发][原创代码]stc8h 51 usb手柄 基础版,/jjhdmlz/51_gamePad_STC8H
1746,天空星智能小车学习板,/fourteenzzh37/sky-star-pid-learning-board
1747,泰山派多屏幕拓展板,/lilidream/tai-shan-pai-duo-ping-mu-tuo-zhan-ban
1748,基于esp32的视频监控系统,/bnnnh/video-surveillance-system-based-
1749,磷酸铁锂电池充电模块CN3058E,/zpsheoaino-g/lin-suan-tie-li-dian-chi-chong-dian-mo-kuai-cn3058e
1750,【活动】训练营--简易数字示波器,/2039517453qq/control-class-competition
1751,XDS110测试探针,/dczyewen/xds110-debug-probe
1752,立创GD32E230开发板扩展板1.2,/daocaovip/kai-fa-ban-kuo-zhan-ban
1753,Duet3 6HC 3D打印机主板,/davidfeng/duet3-6hc-v210
1754,LM5164电源模块（7~70V降5V+3.3V）,/fanghaoling/lm5164-dian-yuan-mo-kuai
1755,IP2312锂电池充电模块_0805封装手残党必备,/fs2z/ip2312-lithium-battery-charging-
1756,迷你DapLink 降本版：苔泥·基尼·戴普·林克,/star/mini-tiny-cheapLink-opensource-v1
1757,24V电磁阀驱动板,/roboticlib/dian-ci-fa-qu-dong-ban
1758,Look4Sat卫星跟踪云台步进电机减速版,/miszhou/look4sat-satellite-tracking-ptz-stepper-motor-version
1759,mori的GBASP原机复刻PCB,/morinaka/mori-de-gbasp-yuan-ji-fu-ke
1760,3D打印照片灯光板,/wandaeda/3d-da-yin-zhao-pian-deng-guang-ban
1761,水仙花_AIR001_TSSOP20,/user_cecilia/air001
1762,基于STC8H1K08的计时器设计,/323380cc/new-project_2024-08-07_10-44-40
1763,STC-Pico,/hizf/stc-pico
1764,MINI 1P8/3V3 CH343P 串口转USB,/sunflower2333/ch343p_3v3_1v8
1765,ESP32 S3 闹钟,/sunflower2333/2024clock
1766,STLINKV2TYPE_pro,/lixingy/stlinkv2type_pro
1767,彩色沉金小恐龙,/q508/cai-se-chen-jin-xiao-kong-long
1768,STM32F103C8T6最小系统板,/bredream/stm32f103c8t6-minimum-system-boa
1769,CANable和USB转TTL/RS232/RS485二合一,/aperxman/canable-u2r_cp2102
1770,【蔚蓝档案】树莓派RP2040彩色丝印开发板,/aknice/rp2040-kai-fa-ban
1771,【蔚蓝档案】才羽绿光环小夜灯,/aknice/azure-archives-only-feather-green
1772,【蔚蓝档案】才羽桃井光环小夜灯,/aknice/wei-lan-dang-an-cai-yu-tao-jing-guang-huan-xiao-ye-deng
1773,STM32F103C8T6多功能开发板,/huoying123456/stm32f103c8t6-duo-gong-neng-kai-fa-ban
1774,基于乐鑫ESP32的智能家居系统,/yang3611/smart-home-system-based-on-lexin
1775,51单片机PWM风扇（带单片机全自动下载器）,/huoying123456/51-dan-pian-ji-pwm-feng-shan
1776,USB3.0HUB,/wkfjlc/usb3-0hub
1777,基于ESP32的写字机器人,/g122622/writing-robot-based-on-esp32
1778,基于esp32的热敏打印机,/waterman/esp32-based-thermal-printer
1779,#口袋级别多功能工具,/sakura216/kou-dai-ji-bie-duo-gong-neng-gong-ju
1780,STC8H8K64U开发板,/guchujun/stc-voltage-ammeter
1781,AM32航模无刷电调AIOESC,/arcx_1219/am32esc_aio
1782,a28_dev：基于泽耀A28模块的简单评估板,/fanzhipeng0210/a28_dev
1783,ESP32开发板套件,/qingmeijiupiao/esp32robo
1784,CH340N串口（已验证）,/pezer/usb-ttl-ch340n
1785,TB6612四路编码驱动,/fourteenzzh37/tb6612-shuang-lu-qu-dong-ban
1786,TB6612四路编码驱动板,/fourteenzzh37/tb6612-four-way-coding-driver-bo
1787,23工训赛国银小车控制板,/aystmjz/gong-xun-sai
1788,CN3768_12V铅酸电池充电器,/ash-bb/qian-suan-dian-chi-chong-dian-qi
1789,AD9361+FPGA图片传输模块,/dljy711/ad9361-fpga-tu-pian-chuan-shu-gong-cheng-_2024-05-20_21-07-04
1790,STC8H8K64U LQFP64核心板,/laobainb/stc8h8k64u-lqfp64-he-xin-ban
1791,梁山派智能小车,/ewbdva/liang-shan-pai-zhi-neng-xiao-che
1792,PCB电机-12N16P,/phineas/pcbdianjijlc
1793,多层模块化电驱V1.0,/ackict/duo-ceng-mo-kuai-hua-dian-qu-v1-0-1
1794,STC32 USB-CAN通信模块,/mush99/st32can-communication-module
1795,stm32f103飞控采用naza固件,/zsq2000120/stm32f103-flight-control-using-naza-firmware
1796,控制舵机的最小系统和程序,/lhj3737202/minimum-systems-and-procedures-f
1797,ESP8266扩展学习板,/annn4174/kuo-zhan-ban
1798,智能加湿器,/a0174225/intelligent-humidifier
1799,RM超级电容主控Model Yi - PSP战队,/ltyxh/chao-dian-zhu-kong-model-yi
1800,基于ESP32的自行车电子围栏,/godsama/bicycle-electronic-fence-based-o
1801,《黑神话：悟空》亚克力周边,/icac3216/hei-shen-hua-wu-kong
1802,J-Link-OB-RA4M2（Jlink OB）,/ziti/j-link-ob-ra4m2jlinkob
1803,STC8H8K64U光耦板,/mowei/stc8h8k64u-optocoupler-plate
1804,水下相机主板,/zjx444555/shui-xia-xiang-ji-zhu-ban
1805,电压电流表---CW32,/watney/voltage-ammeter-cw32
1806,【立创·泰山派开发板】小手机项目,/use1/li-chuang-liang-shan-pai-development-board-ros-wheat-wheel-trolley-project
1807,【RM24】超级电容控制器 - Pacific Spirit战队,/ltyxh/psp-zhan-dui-duo-xiang-chao-dian
1808,Simple-Foc四足轮组机器人控制验证板-毕业设计,/asunar2/bi-ye-she-ji
1809,智能风扇2,/youguang360/zhi-neng-feng-shan-2
1810,开发板收纳盒,/morempty/kai-fa-ban-shou-na-he
1811,湖南科技大学信电协会饭卡（可以焊接灯珠）,/hunan-university-of-science-and/xin-dian-xie-hui
1812,小主机NAS的19V-不间断电源（UPS）,/tang1999/19v-ups
1813,STC32G12K128小开发板,/webfly/esp32c3-minimum-system-board
1814,验收工程11,/kelly-yanshou/514-test-test
1815,EPD-Reader,/xiaobaichi/epd-reader
1816,Lucky Select 幸运星选点名器,/luanxikun/dian-ming-qi
1817,电子生气机器人（超全开源教程）,/jwb3047975836/sheng-qi-ji-qi-ren
1818,AT32F425K8U7-4  开发板,/tnanastar/at32f425k8u7-4-kai-fa-ban
1819,CP2102N_USB-TTL,/tnanastar/cp2102n_usb-ttl
1820,迷你多波段收音机,/gaoyang9992006/mini-multi-band-radio
1821,esp桌面多功能时钟,/xwuhuanying/esp-desktop-multifunction-clock
1822,ESP32语音助手,/cx289/esp32-voice-assistant
1823,【飞控】STM32F722飞控-By-Bian,/bian_nei/stm32f722_betaflight_v2-0
1824,远程开关灯装置,/ww_w/yuan-cheng-kai-guan
1825,面向ESP32 S3的TF卡驱动板,/seanpu/tfsd
1826,基于STM32F407的7轴打印主板,/shandianshentou/stm32f407vet6_2_2023-08-30_14-30-39
1827,基于STM32F103的4轴打印主板4层_专业版,/shandianshentou/ji-yu-stm32f103-de-4-zhou-da-yin-zhu-ban-_2023-10-25_19-32-10
1828,CW32便携式电压电流表,/liwx/cw32-voltage-ammeter
1829,温湿度计-sht20,/gaochen1/wen-shi-du-ji-sht20
1830,触摸屏幕开发板,/okyo/touch-screen-development-board
1831,(复刻学习)CW32电压电流表,/miss510/cw32_voltage_ammeter
1832,CW32电压电流表,/moranan/voltage-ammeter-training-camp
1833,龙芯1C102开发板,/wwwwwwwwwwwwwwwwwwww/long-xin-1c102-zui-xiao-xi-tong-ban
1834,MMOS力反馈方向盘diy-V1.3,/sfyang11/mmos-li-fan-kui-fang-xiang-pan-diy-v1-3
1835,ESP32S3-SI4732 Receiver,/sunnygold/esp32s3-si4732-shou-yin-ji
1836,Cubli_平衡立方体 | 三路FOC开发板,/nokia82/cubli_-ping-heng-li-fang-ti
1837,MSPM0G3507SPTR核心板,/f420-pcb/mspm0g3507sptr-he-xin-ban-v2-0
1838,星闪开发板,/meibao/xing-shan-kai-fa-ban
1839,基于PCM5102A高解析度32位384KHz数字桌面耳放,/lovelonelytime/pcm5102a-based-high-resolution-3
1840,适用于NanoPi Neo3的无线网卡模块,/windskys/rtl8188ftv
1841,桌面12厘米调速风扇,/wandaeda/zhuo-mian-12-li-mi-diao-su-feng-shan
1842,2024H题自动行驶小车,/trump6/2024h-ti-zi-dong-xing-shi-xiao-che
1843,51单片机课程设计—可监测温湿度的时钟桌面小摆件,/1927y/51-dan-pian-ji-ke-cheng-she-ji
1844,BMI088_SPI小板_2024,/kongyouxether/bmi088_spi-xiao-ban-_2024
1845,M.2核心主控板STM32f103c8t6最小系统,/marxing/m-2-he-xin-zhu-kong-ban-bu-fen
1846,立创地文星16bit电压电流采集表,/ashenhackbuteer/16bit-voltage-and-current-acquis
1847,LM317稳压模块,/dwwzl302/lm317-wen-ya-mo-kuai
1848,【赛博谷子】把朋友的自设做成了会发光的二合一NFC卡片,/xiaomao0v0/xiayu_nfc_open
1849,带隔离的ST-LINKV2下载器,/yyyww/dai-ge-li-de-stinlink
1850,ESP32&2.4G资产标签监管读卡器,/lumax/esp3224g-asset-tag-regulatory-re
1851,迷你POE分离模块V2.0,/qsszbsc/mini-poe-separation-module-v20
1852,CW32电压电流表,/liubc100/cw32-voltage-ammeter
1853,电压电流采集模块,/dalichuqj/micro-voltage-serial-port-acquis
1854,电压电流表,/wddxsxz/voltage-ammeter
1855,基于UM482模组的RTK模块,/xljxlj/um482_rtk
1856,梁山派游戏机扩展板+2寸屏幕+外接摇杆,/ling609191136/liang-shan-pai-you-xi-ji-kuo-zhan-ban-2-cun-ping-mu-wai-jie-yao-gan
1857,【彩色丝印】音乐贺卡-天官赐福,/lingyundesign/heavenly-ble
1858,TPS7A4701/3301 线性电源,/swordfish/tps7a4701-3301-xian-xing-dian-yuan
1859,立创·地文星CW32数字电压电流检测仪,/min_li/voltage-and-current-detector
1860,想念器5号,/chenlingluoxin/miss-device-5
1861,基于CW32的电压电流表加强版,/891101a/cw32-based-voltage-ammeter-enhan
1862,CH582M最小系统板,/hotant/ch582m-board
1863,RK3399核心板,/fanghaoling/rockchip3399-he-xin-ban
1864,SG3525 全桥 逆变,/maizhangze/quan-qiao-sg3525
1865,全志H3锐尔威视底板,/littleliu/h3core-baseboard
1866,esp32 pzem004用电监测温湿度人在传感器,/gutao3800/esp32-electricity-monitoring-wit
1867,地文星*电压电流表,/llop/voltage-ammeter
1868,平平无奇的测光表,/ddman233/lightmeter
